,Unnamed: 0,category,url,question
309,372,gagal-jantung,/komunitas/topic/dosis-captoprilee2b1b,"permisi, . saya berusia 21th, 3minggu yang lalu  menganjurkan konsumsi captopril 12,5mg sudah habis beberapa hari yang lalu. saya baru saja membaca tentang kaplet captopril. disini saya temukan dosis hipertensi 25mg lebih, sedangkan untuk gagal jantung hanya 6,5-12,5mg. dosis hipertensi lebih besar ketimbang dosis untuk gagal jantung? apakah hipertensi lebih berbahaya ketimbang gagal jantung?atau mungkin ada hal lain di setiap dosisnya?, dan mohon maklum, saya hanya orang awam yang ingin tau. , .
"
310,767,gagal-jantung,/komunitas/topic/kaki-bengkak-karena-berdiri-lama,"o ,,  saya umur 23 th, perempuan.. saya setiap hari bekerja berdiri , dan kaki saya pasti selalu bengkak jika di tekan pasti lama kembali.. saya sudah berobat dan efek obat itu ingin pipis trus kaki saya kempes.. tp kalau saya bekerja lagi kaki saya bengkak lagi.. apa kaki saya akan bengkak trus  padahal udah 3 bulan bekerja.. apa ada penyakit lain dan gimana penanganan.nya.. makasih
"
311,390,gagal-jantung,/komunitas/topic/efek-obat-26," sy ingin  sy ad alergi terhadap obat yg mengandung gin dan sy juga punya riwayat penyakit asma, apakah sy boleh konsumsi viagra? dan dosisnya harus seberapa?  
"
312,2212,gagal-jantung,/komunitas/topic/obat-untuk-menghilangkan-cairan-di-selaput-pembungkus-paru," , bapak saya berumur 62thn, sakit diabetes. belakangan ini mudah capek di cek ke  ka ada cairan di selaput pembungkus paru.. selama ini udah makan obat selama 3 bulan tetapi orang tua saya sering sesak dan kaki nya bengkak,, itu bagaimana cara biar ga sesak dan kakinya ga bengkak lagi , thanks.."
313,401,gagal-jantung,/komunitas/topic/jantung-bengkak-18," , saya ingin berkonsultasi tentang penyakit saya. sebelum penyakit ini timbul , saya memiliki penyakit yaitu glaukoma setelah itu saya berobat ke poli mata di rumah sakit . setelah meminum obat secara rutin allhamdulillah glaukoma tersebut mereda. belum lama kemudian penyakit jantung ini timbul tiba tiba yang dimana jantung saya terasa berdebar dan saat berdetak volume jantung tidak normal. hingga sekarang pada saat saya tidur jantung yg membengkak ini terasa dan saya dapat merasakan denyut nadi yg ada pada tangan dan kaki. mohon bantuann , 
"
314,781,gagal-jantung,/komunitas/topic/penggunaan-obat-golongan-yang-sama-bolehka,",   , ada seorang pasien chf diberikan obat lansoprazol oral dan pantoprazol injeksi, apa kegunaan dari kedua obat tersebut digunakan, sedangkan kedua obat tersebut merupakan golongan obat yang sama? apakah ada hubungannya dengan sesak nafas yang dialami pasien? 
"
315,361,gagal-jantung,/komunitas/topic/nafas-berat--susah-tidur-di-malam-hari-dan-mual-mual,".
 beri, bapak saya sudah berumur hampir 60 tahun, dia sering mengalami susah tidur pada malam hari, setiap kali berbaring, dia merasa nafas yang berat. apa yang harus saya lakukan supaya dia bisa tidur kembali di malam hari dengan tenang??
dan juga akhir akhir ini dia sering mual mual.
 
mohon bantuannya para  untuk membantu saya.
terimakasih banyak
 
 sk
"
316,377,gagal-jantung,/komunitas/topic/ppok-8,",  penderita ppok dan juga pasien jantung dan sudah pemasangan pacu jantung. wajar kah jika setiap aktifitas kecil yang dilakukannya terkadang memicu sesak? bahkan jika hanya sebatas kekamar mandi. bagai mana cara menanganinya jika ppok dan jantungnya kumat dan nyeri yang bersamaan? krn terkadang itu terjadi terus menerus bahkan setelah selesai opname.?
"
317,379,gagal-jantung,/komunitas/topic/gejala-gagal-jantung-atau-ispa,",   tentang istri saya setelah melahirkan caesar ada batuk bercak berdarah dan sesak nafas setelah berobat ke , bercak berdarahnya sudah hilang dan sesak nafasnya masih tetap tidak hilang, info dari konsul pertama istri terindikasi ispa, setelah konsul kedua dengan  yang lain infonya terindikasi terindikasi gejala gagal jantung.hal yang di alami istri saya- mudah cepat lelah- mudah cepat berkeringat  dan mohon bantuannya
"
318,409,gagal-jantung,/komunitas/topic/lambung-185," saya ngerasa sakit perut udah lama , sakit nya tuh perut bagian atas pinggir bawah. jalan kaki sebenter juga udah ngerasa cape banget . tapi saya udah bulak balik rumah sakit udah usg organ tubuh saya baik baik aja . tapi ngerasa sakit mah tetep sakit  . itu saya harus gimna ?
"
319,2138,gagal-jantung,/komunitas/topic/bengkak-kaki-dan-wajah,",  ,,
kakak perempuan saya umur 21 tahun, dia mengalami pembengkakan wajah dan kaki, wajah nya seperti ada cairan nya dan di buat jalan sakit, sudah dibawa ke  ka flu tulang, tetapi sudah 3 minggu berobat masih saja bengkak, dan sakit,,
dan kondisinya makin memburuk kalau makan telur ataupun makan daging ayam dsb. pdhal  mengatakan tidak ada laranga makan apapun hanya saja tidak boleh minum terlalu banyak,
kira-kira gejala apa , dan kami harus bagaimana"
320,2228,gagal-jantung,/komunitas/topic/penderita-jantung-dan-tekanan-darah-sering-drop," menderita sakit jantung dan tekanan darah nya sering drop, harus makan apa ya sebaiknya ? dari apotik sering nya sangobion yang dianjurkan untuk membantu tekanan darah nya."
321,2203,gagal-jantung,/komunitas/topic/jantung-15,", . saya umur 15. akhir2 ini sering pusing, kira2 sejak 1½ bulan yg lalu. awalnya pusing dan lemas selama seminggu, sudah ke puskesmas, lalu sembuh. selang bbrp hari, pusing lagi. pusingnya seperti cekot2 di daerah dahi kanan&kiri, serta dahi tengah sampe terasa di hidung atas. kalo malam mau tidur juga sesak, seperti tbtb paralyzed sleep trus badan merinding. sering masuk angin, biasanya di telapak kaki terasa aneh kalo tidak tertutup, berasa harus selimutan atau pake kaos kaki. di pergelangan kaki seperti bengkak, tetapi tidak sakit, kalau ditekuk terlihat 2 garis. apakah ini gejala gagal jantung, ? kalau iya, gagal jantung apa? bagaimana penanganannya, ya?"
322,2165,gagal-jantung,/komunitas/topic/apakah-penyakit-jantung," , saya eka umur 17
gini  alm  punya penyakit jantung cfc&soft apakah kemungkinan menurun sma saya?
padalah keluarga besar saya tidak ada yang punya riwayat jantung,alm  di diagnosa umur 38"
323,2209,gagal-jantung,/komunitas/topic/gagal-jantung-2,.  ... apakah langkah langkah yang harus di lakukan pada penderita gagal jantung.. soalnya  udah 1 minggu di rmh sakit blum ada perkembangannya.. mohon solusin
324,370,gagal-jantung,/komunitas/topic/masalah-ritme-jantung," , saya ibu rumah tangga usia 36 tahun, bb saya kurleb 80kg...bbrp bulan terakhir saya merasa mudah lelah, sering mengalami sakit kepala sebelah kanan, kalau berjalan mudah capek dan ngos2 an, nafas jg terkadang terasa pendek atau engap dan bbrp kali saya merasakan sakit di bagian dada tepatnya bagian tengah rasanya seperti ada gelembung udara pecah gitu  seperti bunyi blep, cuma sekilas aj sakitnya...pernah terjadi jg pd saat kehamilan pertama saya 10 tahun lalu karena detak jantung saya cepat sekali menurut dr. spog saya, sempat di rujuk ke dr. internis oleh spog saya, dan di sarankan cek darah untuk tirod namun hasilnya negatif dan di rujuk kembali ke dr. jantung.saat itu  bilang cuma masalah ritme jantung saja, dan hanya di berikan obat waktu itu minumnya hanya setengah tablet saya lupa obatnya apa bentuk tabletnya kecil. yang mau saya kan menurut  dari keluhan saya apakah jantung saya bermasalah ???
"
325,764,gagal-jantung,/komunitas/topic/apakah-pertolongan-yang-tepat-untuk-penderita-koma-diabetes,"permisi .
nenek saya mengalami komplikasi jantung dan diabetes. sudah 3 hari beliau tak sadarkan diri. tanpa ada asupan nutrisi sedikit pun. kami semua tak tega melihatnya. sedangkan menurut  nenek saya tinggal menunggu hari saja. dan jika pun di bawa ke rs juga tidak bisa sembarang memberi infus. karena untuk penderita diabet. tiap tetes infusnya harus dihitung. jika terlalu banyak akan mengalami pembengkakan jantung. dan jika terlalu sedikit. maka akan merusak organ lainnua. bagai mana  penjelasan nya mohon bantuan nya. apa yang harus kami lakukan?
"
326,2200,gagal-jantung,/komunitas/topic/effek-samping-chf,"dear doc, saya (pria 68 thn) baru saja menderita chf dan dirawat selama 4 hari.belakangan ini sering terasa seperti ada angin bergemuruh ditelinga kiri saya, apakah ini ada hubungannya dengan chf yg saya alami ? bagaimana cara mengatasinya ? saya masih rutin konsumsi concor 2,5 mg dan candesartan 4 mg setiap hari.  makasih ya doc atas tanggapannya.. amboden"
327,383,gagal-jantung,/komunitas/topic/kenapa-kaki-bengkak-pada-penderita-stroke,"   .. sakit stroke ini sudah stroke yg kedua.. akhir2 ini kaki nya bengkak dan sekitar telapak kakinya kemerahan terus keluar cairan dari telapak kakinya.. apa penyebab nya?
"
328,2217,gagal-jantung,/komunitas/topic/apakah-sakit-gagal-jantung-akan-divonis-seumur-hidup," ,  mengalami gejala gagal jantung seperti pergelangan kaki bengkak , letih , sesak nafas di malam hari , berat badan naik drastisapakah  mengalami gagal jantung dan divonis seumur hidupâ "
329,794,gagal-jantung,/komunitas/topic/sudah-didiagnosis-gagal-jantung-di-usia-remaja," , sekitar 4 tahun lalu saat masih sekolah smp kelas 3 diusianya yg masih 16 tahun teman saya sudah didiagnosis oleh  sp.jp gagal jantung (chf), sebelum ke  sp.jp teman saya berobat tradisional, karena dirasa tidak ada perubahan akhirnya teman saya berobat ke , karena saat itu kondisinya sesak nafas hebat, dada yg maju, kedua kakinya bengkak, buah jakar ikut membengkak, itu meresepkan obat sprinolactone dan menyuruh untuk dirujuk ke spesialis jantung ka, setelah dirujuk ke  jantung barulah mulai ditegakan diagnosisnya yaitu gagal jantung, obat yg diberikan  jantung berupa bisoprolol fumarate, ramipril, clopidogrel, dan furosemide. alhamdulillah semenjak berobat ke  jantung kondisinya lebih terkontrol skrg, namun dada nya tetap maju dan tidak bisa normal lg itu  yah? yg saya lihat cuma kondisi sesak dan bengkak aja yg membaik.
nah yg mau saya kan itu  penyakit gagal jantung bisa dialami di usia remaja yah ? padahal riwayat keluarga atau faktor genetik nya itu gaada yg punya penyakit gagal jantung , berat badan juga normal, merokok sih iya tapi tidak banyak.  bisa begitu ?
tolong berikan jawaban, 
"
330,408,gagal-jantung,/komunitas/topic/pembengkakan-pada-seluruh-tubuh," ,  tan mamah saya tangan dan kaki membengkak  secara tiba tiba , pipinya pun membengkak dan kata mamah saya dibagian pinggul sebelah kanan kaya ada yg ganjel itu   ?
"
331,2222,gagal-jantung,/komunitas/topic/keseringan-pusing,".  menyampaikan keluhan yang saya sendiri juga sudah bingung untuk mengatasinya seperti apa. kepala saya sering pusing, kalau kelamaan duduk terus berdiri pandangan seketika gelap gulita di sertai pusing. saya berkacamata, awalnya saya berpikir mugkin berpengaruh pada lensa kacamata saya. setelah chek up ke  mata, ukuran masih tetap dgn lensa kacamata. awalnter mata tersebut mendiagnosa kurang darah. sdh coba berbagai macam obat tapi tetap saja sampe 4 tahun terakhir ini masih sering kejadian pusing seperti itu. peran saya, ada apa sebenarnya dengan kondisi sperti ini? waktu istrahat sy juga sudah cukup. mohon balasannyaa, terimakasih?"
332,384,gagal-jantung,/komunitas/topic/mengangkat-kaki,", apakah ada efek samping atau dampak dari mengangkat kaki ketembok?? dan apakah tidak boleh dilakukan setiap hari??
"
333,2178,gagal-jantung,/komunitas/topic/gejala-kolestrol-tinggi-kah-ini,"
saya dirman,saya seorang laki-laki berusia 21 tahun, bertan,sya sering mengalami dmna tangan kiri dan kaki kiri sya terasa pegal dan terasa lemas dan itu bisa terjadi sampai seharian,sebelumnya juga sya merasa sakit kepala di bagian belakang dan pundak,sya pernah membaca sebuah artikel bahwa itu adalah gejala kolestrol tinggi,apa benar itu ,mohon bantuann."
334,410,gagal-jantung,/komunitas/topic/gagal-jantung-disertai-sakit-lambung,"asuala ikum.. bibi saya sakit gagal jantung dan disertai sakit lambung.berat badannya juga menurun drastis.kaki menjadi bengkak.beliau juga mempunyai tekanan darah tinggi.asupan makanan yang baik apa ....
"
335,783,gagal-jantung,/komunitas/topic/jantung-lemah-14,". bagaimana tindakan pertolongan pertama jika ada orang yang jantungnya lemah tiba tiba ia pusing, dada nya sakit, sesak, pingsan bangun pingsan bangun dan pingsan lagi. sedangkan tempat kami jauh dari rumah sakit. mohon penjelasannya. terimakasih. 
"
336,2202,gagal-jantung,/komunitas/topic/penyakit-hypertiroid-atau-jantung," ..saya punya riwayat penyakit hypertiroid dengan keringat yang sangat sangat banyak.. contoh, keringat di tangan & kaki saya bisa sampai bercucuran, alhamdulillah sekarang sedang tidak berkeringat. yang mau saya kan ada 2. pertama,  kalau sedang berkeringat telapak tangan terasa panas? seperti di dekatkan ke api. keadaan ini sangat tidak nyaman untuk saya, apalagi untuk bekerja. ke dua, apakah hypertiroid berhubungan dengan penyakit jantung? saya sering lemas sampai bicara pun tak mampu apalagi menggerakan badan (mati rasa). dan lemas nya itu bisa sampai 3-5 jam, mata terpejam (seperti orang pingsan) tapi sebenarnya sadar hanya saja tidak bisa membukakan mata (sering dikira pingsan). kadang merasakan nyeri di dada dan sesak napas.  sebelumn. was."
337,359,gagal-jantung,/komunitas/topic/penyakit-apa-sbenarnya,"..   .. kalo jari kaki dan jari tangan pada bengkak tanpa rasa nyeri itu  ya? ditambah badan terasa nyeri tapi bukan dibgian sendi².. terkadang badan terasa demam dan kepala sperti org limbung.. itu penyakit apa .. saya harus periksa ke  khusus atau umum? perlu cek darah atau tidak..sebelumnya trimaksih🙏
"
338,2154,gagal-jantung,/komunitas/topic/jantung-58,"..sy mau konsultasi..
sy mengalami pembengkakan jantung akibat tekanan darah yg tdk normal. bagaimana penanganannya? sejauh ini sy diberikan obat amlodipin 10ml.

trima kasih sebelumnya"
339,787,gagal-jantung,/komunitas/topic/apa-obat-untuk-batuk-dan-demam-2," ,  penderita jantung, 2 katup jantung  tidak berfungsi normal, peran saya obat batuk merek apakah yang bagus dikonsumsi buat pendirita jantung ( kerusakan pada katup jantun )
"
340,417,gagal-jantung,/komunitas/topic/apa-itu-benar-pembengkakan-jantung,"    bapak saya buang air besarnya hitam itu di sebabkan oleh apa ya?dan kaki bapak saya tiba - tiba membengkak?itu  ?makasih
"
341,2132,gagal-jantung,/komunitas/topic/donor-organ,", teman saya ingin mendonor ginjal, dan jantung nya apakah ada syarat-syarat tertentu dan jika pihak keluarga tidak menyetujui apa masih memungkinkan? dan apakah ada batas umur untuk melakukan dono?"
342,2145,gagal-jantung,/komunitas/topic/sesak-napas-46,", umur saya 51 tahun, sudah 5 hati ini saya mengalami sesak napas, sakit di punggung belakang sebelah kanan dibawah belikat terasa menusuk-nusuk. kira"" apa penyebab dan bagaimana mengatasin?  banyak sebelumnya"
343,776,gagal-jantung,/komunitas/topic/sakit-jantung-29," ,    ya  sudah pasang 4 ring dan melakukan tindakan cto tapi kakinya masih bengkak dan masih capek?
 .
"
344,360,gagal-jantung,/komunitas/topic/kenapa-mengeluh-kedinginan-pasien-chf," pasien congestive heart failure sering memgeluh kedinginan  ? padahal saya sudah kasih selimut dan beberaoa minuman yang hangat, tapi masih mengeluh dingin
"
345,822,gagal-jantung,/komunitas/topic/jantung-120," , .
bahaya kah otot jantung kaku? apakah seberbahaya dengan penyakit jantung?
makasih "
346,2168,gagal-jantung,/komunitas/topic/gagal-jantung-3,",
 kenal.
 
1. mengapa hipertensi termasuk penyebab dari gagal jantung ?
2. mengapa infarkmiokard yang luas menjadi penyebab dari gagal jantung kiri ?
3. apa yang di maksud ortopnea ?
4. mengapa ortopnea menjadi salah satu penyebab gagal jantung kiri ?
5. komplikasi dari gagal jantung kiri ?
6. pemberian oksigenasi pada pasien gagal jantung kiri
7. apa hubungan kedua kaki bengkak dengan gagal jantung ?
8. apa yang dimaksud dengan asites ?"
347,775,gagal-jantung,/komunitas/topic/gagal-jantung-kiri-kanan,"    itu kemarin usg jantung trus hasilnya di surat  itu
1 kedup kedup : normal
2 ruang jantung
-dimensi lv dilatasi lvidd 5,52 cm
-dimensi la normal las 3,63cm
-dimensi rv normal rvidd 2,06 cm
-tidak terdapat lv hypertropy
3 fungsi sistotik lv menurun ef 24%
4 fungsi sistotik lv normal e/a 0,98
fungsi sistotik rv menurun tapse 1,26cm
5 analisa segmental lv tidak terdapat regional wall mation apnormality
6 tidak dapat trombus maupun vegetasi intrakardiak

nah distu kesimpulannya gagal jantung kiri kanan
tolong di jlaskan  saya masih belum mengerti
"
348,810,gagal-jantung,/komunitas/topic/gagal-jantung-dan-asi," seseorang yg mengalami gagal jantung dan sedang dalam pengobatan apa boleh memberikan asi kepada anaknya ?
"
349,836,gagal-jantung,/komunitas/topic/nafas-tersendat," ,  berumur 50th dan terkena penyakit stroke sdh 3th. kemudian sejak dua minggu yang lalu saya menyadari ketika membuang nafas terasa ada jeda dan tidak lancar, mudah lelah dan keringat berlebih. saat kontrol  spesialis syaraf memeriksa dg stetoskop dan mengatakan ada bagian yg pecah dan di rekomendasikan ke spesialis jantung. namun krn kurang komunikatif, tidak jelas apa penyakitnya.

yang ingin saya kan, kira-kira apa kemungkinan penyakit dr gejala tersebut?
terimakasih"
350,2156,gagal-jantung,/komunitas/topic/penyakit-apa-dok-yg-dideritanya,"..suamiku klo saat tdur tiba"" dia terbangun kaget smp badan gemetar,jantung berdebar"" & perasaanx ng enak trs tekananxpun tb"" ikut naik ..
penyakit apa yaa  & solusix apa??
makasih "
351,806,gagal-jantung,/komunitas/topic/jantung-bengkak-10,", saya kristin umur 25 tahun, dri hasil eco: ms severe, penebalan dan klasifikasi di aml dan pml, tr moderate, pr mild, ar moderate, la/ra/rv diatasi. keluhan saya gampang capek, nafas pendek, kalau lg capek ada rasa sesak.namun nyeri di dada tidak ada saya rasakan. bagaimana penjelasan dgn penyakit saya ini , masuk golongan ringan ataw parah ?, dan apakah saya harus operasi?  . ditunggu balasannya y ."
352,2182,gagal-jantung,/komunitas/topic/obat-untuk-keringat-dingin-dan-jantung-sesak,"  saya sering mengalami keringat dingin disaat kecapean dan habis lari, dan jantung saya terasa sesak disaat saya capek dan lemas. kulit saya jika tergores sedikit saja langsung bengkak itu   "
353,762,gagal-jantung,/komunitas/topic/kenapa-kaki-bengkak-terus," ,    ..
mertua saya sudah 1 minggu ini kedua kaki nya bengkak .. setelah di cek gds ny hasilnya 86mg/dl . sudah di infus cairan 2kolf ..
sekarang kedua kaki nya tetep bengkak .. sekarang yang saya harus kami apa ??
perlukah pemeriksaan lanjutan dengan  spesialis penyakit dalam ??
tolong penjelasanny 

"
354,2190,gagal-jantung,/komunitas/topic/apa-nama-pil-untuk-pereda-nyeri-gagal-jantung,". 2 tentang penyakit gagal jantung dong.saya kan lagi proses pembuatan sebuah fiksi tentang idol.
nah, jadi salah satu pemeran saya buat mengalami penyakit tersebut.  nama pil yang selalu di bawa-bawa orang yang gagal jantung, dan dia telan tanpa minum air, untuk mengurangi rasa sakitnya.saya sudah cari di google. ka sih lisinopril.
apa itu benar ?saya harap  berkenan menjawab.
terimakasih :)"
355,831,gagal-jantung,/komunitas/topic/ibu-saya-sakit-jantung,..  .. gini   kan sudah usia nya memasuki 60tahun sekarang lagi sakit jantung . kadang saya takut kalau sedang kumat. dari jari tangan nya agak membiru . lalu pergelangan tangan kiri nya keras seperti mebengkak. upaya apa yg harus saya lakukan untuk mengatasi nya. sekian 
356,2229,gagal-jantung,/komunitas/topic/obat-untuk-hepatitis-b-apa-bener-dgn-temulawak-meniran,"bapak saya skrg lg d rawat di rs
kepala pusing
mual tp tdk muntah
perut kembung
susah bab
badan lesu
nafsu makan kurang
kaki bengkakapa ini hepatitis b yaapa boleh selain pakee resep (injeksi) juga minum temulawak meniran"
357,2159,gagal-jantung,/komunitas/topic/penyakit-asites,... asites tuh apa.? dan bagaimana cara mengobati nya.?
358,2170,gagal-jantung,/komunitas/topic/kaki-bengkak-13,"  ,,  2minggu ini salah satu kakinya bengkak tp tidak ada rasa sakit, kata  yang memeriksanya itu cairan nanti bisa sembuh sendiri,, tp ini sudah lama,  usia 52tahun dia masih dinas sebagai polisi jadi agak susah pakai sepatu.tq"
359,799,gagal-jantung,/komunitas/topic/dok-kalau-punya-penyakit-jantung-lemah-kok-muntah-muntah-terus-itu-kenapa-ya-dok," .kalau punya penyakit jantung lemah kok muntah muntah terus itu  ?
"
360,2194,gagal-jantung,/komunitas/topic/want-to-ask," , sebelumnya ,    ya di tepalak tangan dan kaki suka keluar keringat jadi lembab ? dalam keadaan diam di ruang ac tp masih berkeringat , apakah ada suatu penyakit yang bahaya kira-kira ? karena saya baru mengalami hal seperti ini , thanks before  :)"
361,2180,gagal-jantung,/komunitas/topic/penyakit-apa-26,"ass ...  sedang sakit, dari badan smpe kaki bengkak,kadang sesak klo nafas  . itu gejala penyakit apa y ..... mohon bantuann."
362,380,gagal-jantung,/komunitas/topic/sesak-nafas-667,",mohon bantuan informasi dan sarann.  dulunya memiliki gejala kaki bengkak, dibawa ke rs, di kasi obat diuretik, akhirnya dia sering buang air kecil, selera makannya jd berkurang dan  yg dulunya gendut, lambat laun kurus sampai sekarang kurus bgt. terakhir dia mengalami gejala sesak nafas sampe harus dibawa ke rs dan didiagnosis ada kelenjar diparu2nya, ada infeksi juga, dan hipertensi. sebelumnya  ga ada hipertensi.  perokok aktif dan berusia 50 th. selama di rawat di rs, dia di nebu dan dikasi obat sejenis ekspektoran utk mengeluarkan dahaknya, dan sesak nafas, batuknya mulai berkurang. enam hari kemudian  dibawa  ke taman rs, makan dan tiba2 mengalami kejang, mulutnya berbuih, ma berkedip2, badanya kaku dan pingsan. ternyata  saat itu mengalami gagal jantung dan tensinya mencapai 170 dan oksigen di otak hanya 87%. setelah itu  ditolong tim medis dan akhirnya bisa diselamatkan dan sadar kembali. setelah itu,  dikasi obat digoxin dan mulai saat itu  jd mudah cemas, emosinya berubah2, ga stabil, sensitif, dan selalu berbicara, ga mau tidur, hampir ga mau makan, ngomongnya ngawur, ada ruam merah dibadan dan pipinya. mohon penjelasan dan saran n. kmi harusnya fokus kemana dulu dan lebih tepatnya melakukan terapi apa supaya  bisa kembali normal. terimakasih.
"
363,2192,gagal-jantung,/komunitas/topic/keluhan-pada-jantung," ,  pasangan sya memiliki kelainan pda jntungnya stlah dpriksa trnyta jntungnya mengecil apakah pnyebab it smua ? apakah it sangat berbahaya bagi kselamatnnya? dn bgaimna cra mengatasinya?"
364,808,gagal-jantung,/komunitas/topic/pembengkakan-secara-tiba-tiba,"... ada keluhan bahwa seluruh badan dan bibir  tiba - tiba bengkak, bahkan bibir bisa sampai sangat bengkak. setelah itu memang hilang lagi bengkaknya. akan tetapi, 1-2 hari berikutnya bengkak lagi . kira - kira penyebab bisa ada sakit seperti itu apa  ? apakah cuci darah memang diperlukan atau bisa ada penanganan awal yang bisa dicoba dulu  sebelum cuci darah ?"
365,2133,gagal-jantung,/komunitas/topic/bagaimana-definisi-tentang-jantung-bocor,",
saya heni 23 tahun, 4 tahun lalu saya pernah di diagnosa menderita suspect vsd (jantung bocor), waktu itu  menyarankan operasi tetapi karna kendala biaya saya tidak melakukan operasi hanya obat jalan.
jantung bocor apakah bisa menyebabkan serangan jantung juga ?
saya juga tidak melakukan operasi kira2 dampak apa kemungkinan bisa terjadi, mohon penjelasannya sedikit .
kalau kecapekan saya merasa nyeri pada dada.
terimakasih."
366,403,gagal-jantung,/komunitas/topic/slamat-pagi-dr-bila-bilirubin-direk-tinggi-apakah-penyakit-ini-bisa-menular-dr-2,"slamat pagi dr..orang tua saya perutnya membengkak, trs setelah di tes darah nya yg tinggi itu bilirubin direk dgn sgot. apakah penyakit ini bisa menular dr??
"
367,2140,gagal-jantung,/komunitas/topic/bisoprolol-fumarate," â 
 mengalami penyakit gagal jantung kronis (low ef) saya lihat  mengonsumsi obat bisoprolol (concor 1.25 mg), yg saya tahu obat bisoprolol itu fungsinya mengurangi frekuensi detak jantung, jantung  sudah low ef , apakah aman dan tidak ada efeknya mengonsumsi obat bisoprolol ?
â "
368,2167,gagal-jantung,/komunitas/topic/penyempitan-jantung-dan-gangguan-irama-jantung-ii,gimana  dgn peran sy? skrg ayah sy dirawat di rs. maksud saya apakah obat yg dikonsumsi tidak bisa dikurangi? karna sy takut sakit makin sering justru kena konsumsi obat yg makin banyak. sementara sudah konsumsi obat tapi tidak ada perubahan justru sakit makin sering.
369,2198,gagal-jantung,/komunitas/topic/batuk-berkepanjangan-4,"slmt .
sy mau  ttg sakit batuk sy yg tak kunjung sembuh.
sy sudah pergi ke  hingga 2x tapi belum sembuh juga.
aneh nya.. batuk sy ini di sertai dgn muntah.
stlh sy baca artikel dsni trnyata sy mngalami asam lambung.
lalu sy cb minum promag. alhasil perut sy sudah nyaman dn bila batuk sudah tdk muntah lagi. tapi batuk sy masih tetep berlangsung .. sy jga sering sndawa yg kadang trasa panas di tenggorokan.
bagaimana cara mengatasi batuk sy ini  spy sembuh..
trimakasih bnyak ..."
370,2181,gagal-jantung,/komunitas/topic/ketika-batuk-dada-terasa-sakit,"..
....
, setiap malam hari saya selalu batuk2, kadang berdahak, kdang batuk kering, setiap saya batuk dada akan terasa sakit, dan juga dada saya seperti mengetat atau seperti di ikat dengan tali.. kdang sesak nafas sampai tak bisa tidur, dan juga kadang2 kalau saya bernafas ada bunyi nya....mohon jawaban dari .
terimakasih"
371,813,gagal-jantung,/komunitas/topic/jantung-126,apa bedanya gagal jantung sama jantung koroner? senyawa apa saja yang bisa menimbulkan kerusakan pada endotel vaskular?
372,2175,gagal-jantung,/komunitas/topic/benar-atau-salah, apakah benar penyakit lemah jantung dengan kardiomiopati itu sama?
373,2237,gagal-jantung,/komunitas/topic/obat-gagal-jantung,",.
 dinyatakan cardiomyopathy diabeticum,dan decomp cordis. kakinya sering bengkak dan berat. pernah diberi valsartan+furosemid tapi tdk ada perkembangan berarti, saat sudah sangat parah pernah opname dan diberi dobutamine+furosemid.
terapi obat apa yang baik utk keadaan  tanpa harus terus menerus diopname? untuk memghilangkan oedem kakinya"
374,2179,gagal-jantung,/komunitas/topic/tenggorakan-selalu-berdahak,"mlam ,
saya seorang pria umur 26 th
saya selalu mengalami tenggorak terasa ingin berdahak terus....sudah hampir 1 thn saya mengalami seperti ini....
mohon dibantu .
trims"
375,780,gagal-jantung,/komunitas/topic/penanganan-yang-tepat-kaki-bengkak,"mlm .
 memiliki riwayat ginjal, dr thn 2004 smpai dgn sekarang hanya memiliki 1 ginjal.
bulan april 2018 di opname dan di di deteksi kadar gula mencapai 590 dan sempat mwngalami stroke ringan, setelah di lakukan penanganan turun menjadi 220.
singkat cerita, skrg kaki sering mengalami pembengkakan, dan akan pulih sendiri jika kakinya di luruskan.
peran saya gejala apa yg di idap , bgaimana penanganan yg tepat, dan apakah bisa pulih permanent?
mohon penjelasannya, dan  .
"
376,2219,gagal-jantung,/komunitas/topic/penyakit-ginjal-atau-bkn,permisi   .  penderita diabetes dan belum lama ini badannya membengkak seluruh badan sampai kemaluan dan kalau malam suka gelisah bagian punggungnya panas dan pegal itu gimana ?
377,771,gagal-jantung,/komunitas/topic/gagal-jantung-10," apakah penderita gagal jantung tidak boleh hamil? tolong jelaskan alasannya yaa  .
"
378,2197,gagal-jantung,/komunitas/topic/apa-obat-utk-sesak-nafas,"met , klo mlakukan aktivits gmpang susah brnafas.
kalo bwt brnafas rasanya berat,kyk sesak gtu.
kira sakit apa ,trus obanya apa?
makasih sebelumnya"
379,816,gagal-jantung,/komunitas/topic/pembengkakan-jantung-dan-batuk-berkepanjangan,".
 .
ada 2 peran .
1.kalau sakit pembengkakan jantung apakah itu berbaha?
2.kalau batuk berkepanjangan smpai suara habis apa itu penyebabn? apakah itu perlu penanganan khusus ?
 "
